"fecha","provincia","codigo indec provincia","departamento","codigo Indec departamento","localidad","codigo indec localidad","origen de financiamiento","tipo","ultima_actualizacion","total","positivos"
"2020-03-16","Tucumán","90","Capital","084","SAN MIGUEL DE TUCUMAN","010","Público","Provincial","2020-05-14","10",""
"2020-03-17","CABA","02","COMUNA 2","002","RECOLETA","010","Privado","Privado","2020-05-14","46","9"
"2020-03-17","CABA","02","COMUNA 3","003","BALVANERA","010","Privado","Privado","2020-05-14","3",""
"2020-03-17","CABA","02","COMUNA 4","004","BARRACAS","010","Público","Municipal","2020-05-14","1",""
"2020-03-17","CABA","02","COMUNA 4","004","BOCA","010","Público","Municipal","2020-05-14","2",""
"2020-03-17","CABA","02","COMUNA 4","004","PARQUE PATRICIOS","010","Público","Municipal","2020-05-14","5",""
"2020-03-17","CABA","02","COMUNA 6","006","CABALLITO","010","Privado","Obra social","2020-05-14","1",""
"2020-03-17","CABA","02","COMUNA 6","006","CABALLITO","010","Público","Municipal","2020-05-14","3",""
"2020-03-17","CABA","02","COMUNA 14","014","PALERMO","010","Público","Municipal","2020-05-14","1",""
"2020-03-17","CABA","02","COMUNA 15","015","AGRONOMIA","010","Público","Universitario público","2020-05-14","1",""
"2020-03-17","Buenos Aires","06","La Plata","441","LA PLATA","030","Público","Provincial","2020-05-14","1",""
"2020-03-17","Buenos Aires","06","Ezeiza","270","AEROPUERTO INTERNACIONAL EZEIZA","010","Público","Provincial","2020-05-14","1",""
"2020-03-17","Buenos Aires","06","La Matanza","427","RAMOS MEJIA","010","Privado","Privado","2020-05-14","4","1"
"2020-03-17","Buenos Aires","06","Villa Gesell","868","VILLA GESELL","020","Público","Municipal","2020-05-14","1",""
"2020-03-17","Buenos Aires","06","Bahía Blanca","056","BAHIA BLANCA","010","Privado","Privado","2020-05-14","1",""
"2020-03-17","Buenos Aires","06","Bahía Blanca","056","BAHIA BLANCA","010","Privado","Obra social","2020-05-14","1",""
"2020-03-17","Buenos Aires","06","Florencio Varela","274","FLORENCIO VARELA","010","Privado","Mixta","2020-05-14","1","1"
"2020-03-17","Buenos Aires","06","Quilmes","658","QUILMES OESTE","010","Privado","Privado","2020-05-14","1",""
"2020-03-17","Chaco","22","San Fernando","140","RESISTENCIA","060","Público","Provincial","2020-05-14","1","1"
"2020-03-17","Córdoba","14","Capital","014","CORDOBA","010","Público","Provincial","2020-05-14","22","2"
"2020-03-17","Córdoba","14","Unión","182","BELL VILLE","060","Público","Provincial","2020-05-14","1",""
"2020-03-17","Córdoba","14","Calamuchita","007","SANTA ROSA DE CALAMUCHITA (SANTA ROSA DE CALAMUCHITA)","210","Público","Provincial","2020-05-14","1",""
"2020-03-17","Córdoba","14","San Justo","140","SAN FRANCISCO","360","Público","Provincial","2020-05-14","1",""
"2020-03-17","Córdoba","14","Santa María","147","ALTA GRACIA","010","Público","Provincial","2020-05-14","1",""
"2020-03-17","Córdoba","14","Tercero Arriba","161","RIO TERCERO","150","Público","Provincial","2020-05-14","1",""
"2020-03-17","Córdoba","14","Río Cuarto","098","RIO CUARTO","230","Privado","Privado","2020-05-14","1",""
"2020-03-17","Entre Ríos","30","Uruguay","098","CONCEPCION DEL URUGUAY","040","Público","Provincial","2020-05-14","1",""
"2020-03-17","Entre Ríos","30","Paraná","084","PARANA","160","Público","Provincial","2020-05-14","1","1"
"2020-03-17","Entre Ríos","30","Gualeguay","049","GUALEGUAY","040","Público","Provincial","2020-05-14","3","1"
"2020-03-17","Jujuy","38","Dr. Manuel Belgrano","021","SAN SALVADOR DE JUJUY","060","Público","Provincial","2020-05-14","3","1"
"2020-03-17","La Rioja","46","Capital","014","LA RIOJA","010","Público","Provincial","2020-05-14","2",""
"2020-03-17","Neuquén","58","Confluencia","035","NEUQUEN","070","Público","Provincial","2020-05-14","3","1"
"2020-03-17","Neuquén","58","Lácar","056","SAN MARTIN DE LOS ANDES","010","Público","Provincial","2020-05-14","1",""
"2020-03-17","Río Negro","62","Adolfo Alsina","007","VIEDMA","090","Público","Provincial","2020-05-14","1",""
"2020-03-17","Salta","66","Grl. José de San Martín","056","TARTAGAL (TARTAGAL)","220","Público","Provincial","2020-05-14","2",""
"2020-03-17","Salta","66","Capital","028","SALTA","050","Privado","Privado","2020-05-14","1","1"
"2020-03-17","Salta","66","Capital","028","SALTA","050","Público","Provincial","2020-05-14","2",""
"2020-03-17","Salta","66","Capital","028","SALTA","050","Público","FFAA/Seguridad","2020-05-14","1",""
"2020-03-17","San Luis","74","La Capital","056","SAN LUIS","150","Público","Provincial","2020-05-14","1",""
"2020-03-17","San Luis","74","General Pedernera","035","VILLA MERCEDES","070","Público","Provincial","2020-05-14","1",""
"2020-03-17","Santa Cruz","78","Lago Argentino","028","EL CALAFATE","010","Público","Nacional","2020-05-14","2","1"
"2020-03-18","CABA","02","COMUNA 1","001","CIUDAD DE BUENOS AIRES","010","Público","Provincial","2020-05-14","4","1"
"2020-03-18","CABA","02","COMUNA 1","001","CONSTITUCION","010","Público","Nacional","2020-05-14","9",""
"2020-03-18","CABA","02","COMUNA 1","001","RETIRO","010","Privado","Privado","2020-05-14","2","1"
"2020-03-18","CABA","02","COMUNA 2","002","RECOLETA","010","Privado","Privado","2020-05-14","27","11"
"2020-03-18","CABA","02","COMUNA 2","002","RECOLETA","010","Público","Municipal","2020-05-14","1","1"
"2020-03-18","CABA","02","COMUNA 2","002","RECOLETA","010","Público","Universitario público","2020-05-14","2",""
"2020-03-18","CABA","02","COMUNA 3","003","BALVANERA","010","Privado","Privado","2020-05-14","3","1"
"2020-03-18","CABA","02","COMUNA 3","003","BALVANERA","010","Privado","Obra social","2020-05-14","1",""
"2020-03-18","CABA","02","COMUNA 3","003","SAN CRISTOBAL","010","Privado","Privado","2020-05-14","3","1"
"2020-03-18","CABA","02","COMUNA 4","004","BARRACAS","010","Privado","Privado","2020-05-14","2",""
"2020-03-18","CABA","02","COMUNA 4","004","BARRACAS","010","Público","Municipal","2020-05-14","1","1"
"2020-03-18","CABA","02","COMUNA 4","004","BOCA","010","Público","Municipal","2020-05-14","1",""
"2020-03-18","CABA","02","COMUNA 4","004","PARQUE PATRICIOS","010","Público","Nacional","2020-05-14","2",""
"2020-03-18","CABA","02","COMUNA 4","004","PARQUE PATRICIOS","010","Público","Municipal","2020-05-14","2","1"
"2020-03-18","CABA","02","COMUNA 5","005","BOEDO","010","Privado","Privado","2020-05-14","1","1"
"2020-03-18","CABA","02","COMUNA 6","006","CABALLITO","010","Público","Municipal","2020-05-14","1",""
"2020-03-18","CABA","02","COMUNA 7","007","FLORES","010","Privado","Privado","2020-05-14","5",""
"2020-03-18","CABA","02","COMUNA 7","007","FLORES","010","Público","Municipal","2020-05-14","1",""
"2020-03-18","CABA","02","COMUNA 11","011","VILLA DEVOTO","010","Público","Municipal","2020-05-14","1",""
"2020-03-18","CABA","02","COMUNA 12","012","COGHLAN","010","Privado","Privado","2020-05-14","2","1"
"2020-03-18","CABA","02","COMUNA 12","012","COGHLAN","010","Público","Municipal","2020-05-14","1",""
"2020-03-18","CABA","02","COMUNA 14","014","PALERMO","010","Privado","Privado","2020-05-14","11","1"
"2020-03-18","CABA","02","COMUNA 14","014","PALERMO","010","Público","Municipal","2020-05-14","1",""
"2020-03-18","CABA","02","COMUNA 15","015","PARQUE CHAS","010","Público","Universitario público","2020-05-14","1",""
"2020-03-18","Buenos Aires","06","Tigre","805","EL TALAR","010","Público","Municipal","2020-05-14","1",""
"2020-03-18","Buenos Aires","06","Mercedes","532","MERCEDES","020","Público","Provincial","2020-05-14","1","1"
"2020-03-18","Buenos Aires","06","Ezeiza","270","AEROPUERTO INTERNACIONAL EZEIZA","010","Público","Provincial","2020-05-14","2","1"
"2020-03-18","Buenos Aires","06","Avellaneda","035","WILDE","010","Privado","Privado","2020-05-14","8","2"
"2020-03-18","Buenos Aires","06","Campana","126","CAMPANA","030","Público","Municipal","2020-05-14","1",""
"2020-03-18","Buenos Aires","06","Morón","568","VILLA SARMIENTO","010","Público","Nacional","2020-05-14","5",""
"2020-03-18","Buenos Aires","06","Morón","568","VILLA SARMIENTO","010","Público","Municipal","2020-05-14","1",""
"2020-03-18","Buenos Aires","06","La Matanza","427","RAMOS MEJIA","010","Privado","Privado","2020-05-14","3","2"
"2020-03-18","Buenos Aires","06","La Matanza","427","ISIDRO CASANOVA","010","Público","Provincial","2020-05-14","1","1"
"2020-03-18","Buenos Aires","06","Lomas de Zamora","490","BANFIELD","010","Público","Municipal","2020-05-14","1",""
"2020-03-18","Buenos Aires","06","Lomas de Zamora","490","TEMPERLEY","010","Público","Provincial","2020-05-14","1",""
"2020-03-18","Buenos Aires","06","Presidente Perón","648","GUERNICA","010","Público","Provincial","2020-05-14","1",""
"2020-03-18","Buenos Aires","06","General San Martín","371","CIUDAD DEL LIBERTADOR GENERAL SAN MARTIN","010","Público","Municipal","2020-05-14","1",""
"2020-03-18","Buenos Aires","06","General San Martín","371","GENERAL SAN MARTÍN","010","Privado","Privado","2020-05-14","1",""
"2020-03-18","Buenos Aires","06","Chivilcoy","224","CHIVILCOY","010","Público","Municipal","2020-05-14","3","1"
"2020-03-18","Buenos Aires","06","San Isidro","756","SAN ISIDRO","010","Privado","Privado","2020-05-14","8","3"
"2020-03-18","Buenos Aires","06","Junín","413","JUNIN","050","Público","Provincial","2020-05-14","2","1"
"2020-03-18","Buenos Aires","06","Florencio Varela","274","FLORENCIO VARELA","010","Privado","Mixta","2020-05-14","2","1"
"2020-03-18","Buenos Aires","06","San Miguel","760","SAN MIGUEL","010","Público","Municipal","2020-05-14","2",""
"2020-03-18","Buenos Aires","06","Quilmes","658","QUILMES OESTE","010","Privado","Privado","2020-05-14","1",""
"2020-03-18","Buenos Aires","06","Esteban Echeverría","260","MONTE GRANDE","010","Público","Municipal","2020-05-14","1",""
"2020-03-18","Buenos Aires","06","Moreno","560","PASO DEL REY","010","Público","Provincial","2020-05-14","2","1"
"2020-03-18","Chaco","22","San Fernando","140","RESISTENCIA","060","Público","Provincial","2020-05-14","21","1"
"2020-03-18","Córdoba","14","Capital","014","CORDOBA","010","Público","Provincial","2020-05-14","8",""
"2020-03-18","Córdoba","14","Cruz del Eje","028","CRUZ DEL EJE","050","Público","Provincial","2020-05-14","1",""
"2020-03-18","Córdoba","14","San Justo","140","SAN FRANCISCO","360","Público","Provincial","2020-05-14","1",""
"2020-03-18","Corrientes","18","Capital","021","CORRIENTES","020","Público","Provincial","2020-05-14","5",""
"2020-03-18","Mendoza","50","Capital","007","1A. SECCION","010","Público","Provincial","2020-05-14","2",""
"2020-03-18","Mendoza","50","Guaymallén","028","GUAYMALLEN","020","Público","Provincial","2020-05-14","1",""
"2020-03-18","Neuquén","58","Confluencia","035","NEUQUEN","070","Público","Provincial","2020-05-14","2",""
"2020-03-18","Río Negro","62","Bariloche","021","SAN CARLOS DE BARILOCHE","060","Público","Provincial","2020-05-14","1",""
"2020-03-18","Santa Fe","82","San Lorenzo","119","VILLA MUGUETA","160","Público","Provincial","2020-05-14","1",""
"2020-03-18","Santa Fe","82","Rosario","084","ROSARIO","270","Privado","Privado","2020-05-14","7",""
"2020-03-18","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Provincial","2020-05-14","1",""
"2020-03-18","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Municipal","2020-05-14","2",""
"2020-03-18","Tierra del Fuego","94","Ushuaia","014","USHUAIA","020","Público","Provincial","2020-05-14","1",""
"2020-03-18","Tierra del Fuego","94","Río Grande","007","RIO GRANDE","010","Público","Provincial","2020-05-14","1",""
"2020-03-18","Tucumán","90","Yerba Buena","119","VILLA CARMELA","020","Público","Provincial","2020-05-14","5",""
"2020-03-18","Tucumán","90","Capital","084","SAN MIGUEL DE TUCUMAN","010","Público","Provincial","2020-05-14","8","1"
"2020-03-19","CABA","02","COMUNA 1","001","CIUDAD DE BUENOS AIRES","010","Privado","Privado","2020-05-14","1",""
"2020-03-19","CABA","02","COMUNA 1","001","CIUDAD DE BUENOS AIRES","010","Público","Provincial","2020-05-14","7","2"
"2020-03-19","CABA","02","COMUNA 1","001","CONSTITUCION","010","Público","Nacional","2020-05-14","4",""
"2020-03-19","CABA","02","COMUNA 1","001","RETIRO","010","Privado","Privado","2020-05-14","1",""
"2020-03-19","CABA","02","COMUNA 2","002","RECOLETA","010","Privado","Privado","2020-05-14","18","7"
"2020-03-19","CABA","02","COMUNA 2","002","RECOLETA","010","Público","Municipal","2020-05-14","1",""
"2020-03-19","CABA","02","COMUNA 3","003","BALVANERA","010","Privado","Privado","2020-05-14","2",""
"2020-03-19","CABA","02","COMUNA 3","003","BALVANERA","010","Privado","Obra social","2020-05-14","1",""
"2020-03-19","CABA","02","COMUNA 3","003","BALVANERA","010","Público","Municipal","2020-05-14","1",""
"2020-03-19","CABA","02","COMUNA 3","003","SAN CRISTOBAL","010","Privado","Privado","2020-05-14","3",""
"2020-03-19","CABA","02","COMUNA 4","004","BARRACAS","010","Público","Municipal","2020-05-14","2",""
"2020-03-19","CABA","02","COMUNA 4","004","PARQUE PATRICIOS","010","Público","Nacional","2020-05-14","1",""
"2020-03-19","CABA","02","COMUNA 4","004","PARQUE PATRICIOS","010","Público","Municipal","2020-05-14","3","2"
"2020-03-19","CABA","02","COMUNA 5","005","ALMAGRO","010","Privado","Obra social","2020-05-14","1",""
"2020-03-19","CABA","02","COMUNA 6","006","CABALLITO","010","Privado","Obra social","2020-05-14","3","1"
"2020-03-19","CABA","02","COMUNA 7","007","FLORES","010","Privado","Privado","2020-05-14","2",""
"2020-03-19","CABA","02","COMUNA 11","011","VILLA DEVOTO","010","Público","Municipal","2020-05-14","1","1"
"2020-03-19","CABA","02","COMUNA 14","014","PALERMO","010","Público","Municipal","2020-05-14","1","1"
"2020-03-19","Buenos Aires","06","Pilar","638","PRESIDENTE DERQUI","040","Privado","Privado","2020-05-14","1",""
"2020-03-19","Buenos Aires","06","Escobar","252","MAQUINISTA F. SAVIO ESTE","010","Público","Provincial","2020-05-14","1",""
"2020-03-19","Buenos Aires","06","Morón","568","VILLA SARMIENTO","010","Público","Nacional","2020-05-14","2",""
"2020-03-19","Buenos Aires","06","La Matanza","427","RAMOS MEJIA","010","Privado","Privado","2020-05-14","3","2"
"2020-03-19","Buenos Aires","06","La Matanza","427","SAN JUSTO","010","Público","Municipal","2020-05-14","1",""
"2020-03-19","Buenos Aires","06","San Isidro","756","SAN ISIDRO","010","Privado","Privado","2020-05-14","3","2"
"2020-03-19","Buenos Aires","06","Tres de Febrero","840","CASEROS","010","Público","Municipal","2020-05-14","2",""
"2020-03-19","Buenos Aires","06","Junín","413","JUNIN","050","Privado","Privado","2020-05-14","1",""
"2020-03-19","Buenos Aires","06","Vicente López","861","FLORIDA","010","Público","Municipal","2020-05-14","1","1"
"2020-03-19","Buenos Aires","06","Bahía Blanca","056","BAHIA BLANCA","010","Privado","Privado","2020-05-14","4",""
"2020-03-19","Chaco","22","San Fernando","140","RESISTENCIA","060","Público","Provincial","2020-05-14","30","2"
"2020-03-19","Córdoba","14","General San Martín","042","VILLA MARIA","170","Público","Provincial","2020-05-14","2","1"
"2020-03-19","Córdoba","14","Capital","014","CORDOBA","010","Público","Provincial","2020-05-14","19","2"
"2020-03-19","Córdoba","14","Río Segundo","119","LAGUNA LARGA","090","Público","Municipal","2020-05-14","2",""
"2020-03-19","Córdoba","14","Río Cuarto","098","RIO CUARTO","230","Público","Provincial","2020-05-14","2",""
"2020-03-19","Córdoba","14","Punilla","091","SANTA MARIA DE PUNILLA","210","Público","Provincial","2020-05-14","2",""
"2020-03-19","Corrientes","18","Capital","021","CORRIENTES","020","Privado","Privado","2020-05-14","1",""
"2020-03-19","Corrientes","18","Capital","021","CORRIENTES","020","Público","Provincial","2020-05-14","4",""
"2020-03-19","Mendoza","50","Capital","007","1A. SECCION","010","Público","Provincial","2020-05-14","1",""
"2020-03-19","Neuquén","58","Confluencia","035","NEUQUEN","070","Público","Provincial","2020-05-14","2","2"
"2020-03-19","Río Negro","62","Adolfo Alsina","007","VIEDMA","090","Público","Provincial","2020-05-14","1",""
"2020-03-19","Salta","66","Capital","028","SALTA","050","Público","Provincial","2020-05-14","2",""
"2020-03-19","Santa Fe","82","General López","042","VENADO TUERTO","290","Público","Provincial","2020-05-14","1",""
"2020-03-19","Santa Fe","82","La Capital","063","SANTA FE","170","Público","Provincial","2020-05-14","3",""
"2020-03-19","Santa Fe","82","Rosario","084","ROSARIO","270","Privado","Privado","2020-05-14","1",""
"2020-03-19","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Municipal","2020-05-14","2","1"
"2020-03-20","CABA","02","COMUNA 1","001","CIUDAD DE BUENOS AIRES","010","Privado","Privado","2020-05-14","2",""
"2020-03-20","CABA","02","COMUNA 1","001","CIUDAD DE BUENOS AIRES","010","Público","Provincial","2020-05-14","1",""
"2020-03-20","CABA","02","COMUNA 1","001","CONSTITUCION","010","Público","Nacional","2020-05-14","7",""
"2020-03-20","CABA","02","COMUNA 1","001","RETIRO","010","Privado","Privado","2020-05-14","3",""
"2020-03-20","CABA","02","COMUNA 2","002","RECOLETA","010","Privado","Privado","2020-05-14","22","5"
"2020-03-20","CABA","02","COMUNA 3","003","BALVANERA","010","Privado","Privado","2020-05-14","7",""
"2020-03-20","CABA","02","COMUNA 3","003","BALVANERA","010","Privado","Obra social","2020-05-14","4","1"
"2020-03-20","CABA","02","COMUNA 3","003","BALVANERA","010","Público","Municipal","2020-05-14","1",""
"2020-03-20","CABA","02","COMUNA 4","004","BARRACAS","010","Público","Municipal","2020-05-14","3","1"
